id,created_at,source,polarity,subjectivity,original_text,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,location
3122,Fri Jun 18 23:16:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.5083333333333333,0.7833333333333333,"Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",en,179.0,16.0,BridgetGoulding,1091,2022,,"[{'text': 'COVID19', 'indices': [103, 111]}]","[{'screen_name': 'HSELive', 'name': 'HSE Ireland', 'id': 69298376, 'id_str': '69298376', 'indices': [267, 275]}]","Cork, Ireland"
3123,Fri Jun 18 23:17:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.4,1.0,,en,,,Enterafricaaol2,200,820,,,,
3124,Fri Jun 18 23:17:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.5,1.0,"You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,175.0,119.0,JanieResists,4004,5001,,"[{'text': 'COVID19', 'indices': [14, 22]}]",[],"USA~""True Blue"" In AZ! "
3125,Fri Jun 18 23:17:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",0.10909090909090907,0.3818181818181817,,en,,,PuneUpdater,88,0,,,,
3126,Fri Jun 18 23:17:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",0.0,0.0,,en,,,PuneUpdater,88,0,,,,
3127,Fri Jun 18 23:17:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.16666666666666666,0.5333333333333333,"⚠️🌍💉😷 The #DeltaVariant of the #coronavirus is more contagious and resistant to #vaccines than other forms of #COVID19 
This is what we know about how the variant responds to the jabs
▶️ https://t.co/7wRBY99jN0 by @polriKr for @AFP &amp; @EUDataNewsHub https://t.co/vvBNk7VGRq",en,18.0,19.0,TomSear,1492,4792,,"[{'text': 'DeltaVariant', 'indices': [10, 23]}, {'text': 'coronavirus', 'indices': [31, 43]}, {'text': 'vaccines', 'indices': [80, 89]}, {'text': 'COVID19', 'indices': [110, 118]}]","[{'screen_name': 'polriKr', 'name': 'Paul Ricard', 'id': 877076697807540224, 'id_str': '877076697807540224', 'indices': [214, 222]}, {'screen_name': 'AFP', 'name': 'AFP News Agency', 'id': 380648579, 'id_str': '380648579', 'indices': [227, 231]}, {'screen_name': 'EUDataNewsHub', 'name': 'EU Data News Hub🇪🇺', 'id': 413969928, 'id_str': '413969928', 'indices': [238, 252]}]","Canberra, Australia"
3128,Fri Jun 18 23:17:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.1,0.325,,en,,,laurieallee,2918,4876,,,,Los Angeles
3129,Fri Jun 18 23:17:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,"I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,893.0,290.0,karimaDivine,1074,1947,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",[],England
3130,Fri Jun 18 23:17:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.11666666666666665,0.45,"Extremely concerning that YouTube does not allow a respected scientist to express his opinion &amp; fact about mRNA #vaccine #COVID19 

EVEN if he is the INVENTOR of mRNA vaccines 

Your next, whatever opinion you have that @YouTube or @Twitter disagrees with or the Government https://t.co/3DWfOyWJir",en,9.0,7.0,ia_tfc,76,396,,"[{'text': 'vaccine', 'indices': [116, 124]}, {'text': 'COVID19', 'indices': [125, 133]}]","[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [224, 232]}, {'screen_name': 'Twitter', 'name': 'Twitter', 'id': 783214, 'id_str': '783214', 'indices': [236, 244]}]",
3131,Fri Jun 18 23:17:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.1,0.7,"@DrTedros ""The global failure to share vaccines equitably is fuelling a two-track #COVID19 pandemic that is now taking its toll on some of the world’s poorest and most vulnerable people""-@DrTedros #ACTogether #VaccinEquity",en,69.0,30.0,Traceva001,1514,4273,,"[{'text': 'COVID19', 'indices': [82, 90]}, {'text': 'ACTogether', 'indices': [197, 208]}, {'text': 'VaccinEquity', 'indices': [209, 222]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [187, 196]}]","London, England"
3132,Fri Jun 18 23:17:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.11142857142857143,0.15428571428571428,,en,,,PlanNineNorth,26,19,,,,Canada
3133,Fri Jun 18 23:17:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.3375,0.725,"@DrTedros ""In Africa, #COVID19 cases have increased by 52% just in the past week, and deaths have increased by 32%. And we expect things to only get worse""-@DrTedros 

https://t.co/kxBLVxxLcO",en,53.0,32.0,Traceva001,1514,4273,,"[{'text': 'COVID19', 'indices': [22, 30]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [156, 165]}]","London, England"
3134,Fri Jun 18 23:17:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,"You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,175.0,120.0,MarlaWeezie,7308,7894,,"[{'text': 'COVID19', 'indices': [14, 22]}]",[],"Miami, FL"
3135,Fri Jun 18 23:17:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,"@DrTedros ""Less than 2% of Africa’s population has been vaccinated.

Vaccines donated next year will be far too late for those who are dying today, or being infected today, or at risk today""-@DrTedros #COVID19 #VaccinEquity",en,63.0,35.0,Traceva001,1514,4273,,"[{'text': 'COVID19', 'indices': [201, 209]}, {'text': 'VaccinEquity', 'indices': [210, 223]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [191, 200]}]","London, England"
3136,Fri Jun 18 23:18:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,,en,477.0,306.0,aneesafalasteen,3283,3875,,,,Planet Earth
3137,Fri Jun 18 23:18:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.5083333333333333,0.7833333333333333,"@DrTedros @G7 ""WHO will continue to support countries to apply public health and social measures to keep people safe. And we continue to support countries to ready their systems and plans to rollout vaccines once they get them""-@DrTedros #COVID19",en,43.0,12.0,Traceva001,1514,4273,,"[{'text': 'COVID19', 'indices': [238, 246]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'G7', 'name': 'G7 UK', 'id': 3191500397, 'id_str': '3191500397', 'indices': [10, 13]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [228, 237]}]","London, England"
3138,Fri Jun 18 23:18:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.16666666666666666,0.3666666666666667,"@DrTedros @G7 ""But we do not control the global supply of #COVID19 vaccines. The countries and companies that do must play their part to produce more, and share more to achieve WHO’s global targets""-@DrTedros #VaccinEquity 

https://t.co/iEA03yXG0T",en,42.0,12.0,Traceva001,1514,4273,,"[{'text': 'COVID19', 'indices': [58, 66]}, {'text': 'VaccinEquity', 'indices': [209, 222]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'G7', 'name': 'G7 UK', 'id': 3191500397, 'id_str': '3191500397', 'indices': [10, 13]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [199, 208]}]","London, England"
3139,Fri Jun 18 23:18:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.125,0.375,"@DrTedros @G7 ""We continue to explore every avenue for increasing production of vaccines, esp. in Africa, and we will have more to say about that on Monday. 
And even as we continue to respond to the #COVID19 pandemic, our regular work continues, across the spectrum of health issues""-@DrTedros",en,32.0,10.0,Traceva001,1514,4273,,"[{'text': 'COVID19', 'indices': [200, 208]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'G7', 'name': 'G7 UK', 'id': 3191500397, 'id_str': '3191500397', 'indices': [10, 13]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [285, 294]}]","London, England"
3140,Fri Jun 18 23:18:40 +0000 2021,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",0.0,0.0,,en,,,AlArabiya_Eng,887874,45,,,,Dubai
3141,Fri Jun 18 23:18:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,"The #COVID19 virus is moving faster than the global distribution of vaccines. To end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @G7 meets again in 🇩🇪 next year. To do that, we need 11 billion doses. #VaccinEquity https://t.co/l6CIzi2ruu",en,661.0,327.0,juancarlossaid,28546,2257,,"[{'text': 'COVID19', 'indices': [4, 12]}, {'text': 'VaccinEquity', 'indices': [262, 275]}]","[{'screen_name': 'G7', 'name': 'G7 UK', 'id': 3191500397, 'id_str': '3191500397', 'indices': [191, 194]}]","Santiago, Chile"
3142,Fri Jun 18 23:18:46 +0000 2021,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>",0.5333333333333333,0.9,"#India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but can’t do so until its domestic needs are met, the head of the country’s #coronavirus task force says.

#COVID19

https://t.co/0c4ttvYagf",en,0.0,1.0,CoronaUpdateBot,1267,2,,"[{'text': 'India', 'indices': [0, 6]}, {'text': 'coronavirus', 'indices': [175, 187]}, {'text': 'COVID19', 'indices': [206, 214]}]",[],
3143,Fri Jun 18 23:19:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,"Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",en,189.0,17.0,GOConnor2000,761,1882,,"[{'text': 'COVID19', 'indices': [103, 111]}]","[{'screen_name': 'HSELive', 'name': 'HSE Ireland', 'id': 69298376, 'id_str': '69298376', 'indices': [267, 275]}]","Waterford, Ireland"
3144,Fri Jun 18 23:19:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.14444444444444446,0.24444444444444444,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,600.0,672.0,LifeOfYara,1318,4011,,[],"[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}, {'screen_name': 'jriggers', 'name': 'Jennifer Rigby', 'id': 174663886, 'id_str': '174663886', 'indices': [209, 218]}]",Sunny AZ
3145,Fri Jun 18 23:20:06 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.16666666666666666,0.18888888888888888,".@NicolaSturgeon reports that whereas around 13% of positive #Covid19 cases ended up in hospital at the beginning of the year, it is now down to around 5%. This shows the vaccines are having an effect.",en,58.0,17.0,annemac33,1788,1851,,"[{'text': 'Covid19', 'indices': [61, 69]}]","[{'screen_name': 'NicolaSturgeon', 'name': 'Nicola Sturgeon', 'id': 160952087, 'id_str': '160952087', 'indices': [1, 16]}]", Scotland
3146,Fri Jun 18 23:20:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.09375,0.28125,"#India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but can’t do so until its domestic needs are met, the head of the country’s #coronavirus task force says.

#COVID19

https://t.co/0c4ttvYagf",en,4.0,2.0,SarahMya2000,169,5003,,"[{'text': 'India', 'indices': [0, 6]}, {'text': 'coronavirus', 'indices': [175, 187]}, {'text': 'COVID19', 'indices': [206, 214]}]",[],
3147,Fri Jun 18 23:20:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.14444444444444446,0.2,"The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",en,8.0,11.0,KevOC1916,1257,1681,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",[],
3148,Fri Jun 18 23:21:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.125,0.375,"Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",en,78.0,22.0,inkstreamer1,0,3,,"[{'text': 'COVID19', 'indices': [253, 261]}, {'text': 'ThisIsIsrael', 'indices': [264, 277]}]",[],
3149,Fri Jun 18 23:21:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.125,0.375,"New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",en,260.0,94.0,LynnMacEwan,85,336,,[],"[{'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': 2809959174, 'id_str': '2809959174', 'indices': [171, 182]}]","Ottawa, Ontario"
3150,Fri Jun 18 23:22:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",0.09642857142857142,0.5392857142857143,,en,,,PuneUpdater,88,0,,,,
3151,Fri Jun 18 23:22:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",0.16666666666666666,0.18888888888888888,,en,,,PuneUpdater,88,0,,,,
3152,Fri Jun 18 23:22:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.125,0.375,,en,,,cominghome_m,60,136,,,,"Michigan, USA"
3153,Fri Jun 18 23:22:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.05,0.15,Michigan opens 100% indoor/outdoors and drops masks June 22nd. @fordnation looks like a inept coward. Open Ontario 100% now.,en,14.0,8.0,ProlongingCovid,1152,494,,[],"[{'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': 2809959174, 'id_str': '2809959174', 'indices': [63, 74]}]",On Gab at ChloroquineGuerilla2
3154,Fri Jun 18 23:22:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,"11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",en,144.0,73.0,IronSocialist,629,4996,,"[{'text': 'DeltaVariant', 'indices': [87, 100]}]",[],"San Fransisco, California"
3155,Fri Jun 18 23:23:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.16666666666666666,0.18888888888888888,,en,,,sum1star,6128,5943,,,,Hells Canyon 
3156,Fri Jun 18 23:23:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,,en,481.0,307.0,kjm01sh522,1334,2186,,,,Malaysia
